,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_01_min_cluster_size_0_2,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22
213,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,2,5,0,0,2,0,1,1,2,2,0,0,1,0,2,1,2,2,2,0,2,0,2,1,0,0
214,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2,1,2,2,1
215,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,2,3,3,0,2,1,2,1,2,0,1,2,2,1,1,2,1,0,0,2,2,1,0,0,1,1,1,1,1
216,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,1,2,2,0,0,1,0,0,1,0,2,2,1,1,2,0,1,0,0,0,0,2
217,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,-1,1,1,0,2,1,2,2,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0
218,0,0,1,1,4,3,2,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,2,3,3,0,2,1,-1,1,2,2,2,2,1,1,2,0,0,2,1,2,1,0,1,1,1,0,0,1,2
219,0,1,2,0,2,4,4,3,-1,-1,2,0,0,0,0,0,0,0,1,1,0,1,1,2,5,0,0,1,3,1,0,1,3,0,-1,1,2,2,2,0,1,0,0,1,0,2,0,0,2,2,2,2,0,2,2,2,2
220,0,1,0,2,3,4,4,6,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,1,3,1,0,1,3,2,1,0,0,2,1,0,1,0,1,2,0,2,1,2,1,1,1,0,0,1,0,0,1
221,0,1,0,2,3,0,0,3,1,1,0,0,0,0,0,0,0,0,1,2,3,3,4,0,2,0,0,1,3,1,0,1,3,2,1,0,1,0,0,1,2,2,2,0,1,1,0,1,0,1,2,2,0,2,2,2,0
222,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,2,3,3,0,7,1,2,2,0,1,0,2,2,2,2,0,1,2,1,0,0,1,1,0,2,0,1,0,2
223,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,3,1,0,0,0,0,2,0,0,2,1,0,2,0,2,2,1,0,2,2,1,0,1,1,2,1
224,0,1,2,0,2,2,1,3,-1,12,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,1,3,1,0,1,3,0,-1,0,1,2,1,0,1,2,2,1,1,1,0,2,2,1,0,1,1,1,2,2,2
225,0,1,0,2,3,4,4,3,4,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,1,3,1,0,1,3,2,1,2,1,1,1,2,2,1,1,1,1,1,2,2,2,0,1,2,2,0,2,1,2
226,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,2,3,3,0,2,1,2,0,1,0,2,2,0,2,0,0,0,1,0,1,0,0,1,0,0,2,0,1,2
227,0,1,2,0,2,2,6,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,2,1,4,4,3,1,0,-1,0,2,2,0,2,0,2,1,1,2,0,0,1,1,0,2,2,0,1,2,2,1
228,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,2,1,2,0,0,0,2,0,2,2,2,1,2,2,0,2,2,2,2,2,2,1
229,0,1,0,3,0,0,0,2,24,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,6,0,1,1,3,4,5,5,6,2,1,1,1,1,0,0,2,0,0,1,1,2,0,2,2,2,2,1,0,0,0,1,1
230,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,2,2,1,2,0,2,0,1,1,2,0,0,0,1,2,0,2,0,2,1,2
231,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,2,3,3,0,2,1,2,1,1,0,1,2,2,0,1,2,2,2,2,2,2,1,0,2,1,2,0,0,0
232,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,2,3,3,0,2,1,2,0,0,1,2,1,0,1,0,2,0,1,0,1,0,1,2,0,0,1,2,0,2
233,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,0,0,1,0,2,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,2,0
234,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,0,1,1,0,2,0,0,0,2,1,0,2,1,1,0,2,1,2,1,0,2,1
235,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,2,5,0,0,2,0,1,2,0,2,1,2,2,2,0,1,2,1,0,1,0,0,0,0,2,0
236,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,1,0,0,1,1,2,1,0,2,2,0,0,1,0,0,2,2,2,2,1,2,1
237,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,7,1,2,2,0,2,1,2,1,2,0,0,2,2,2,0,2,2,0,2,0,2,2,1,2
238,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,1,2,0,0,2,2,0,1,2,2,2,2,2,1,0,2,0,1,2,1,1,1
239,0,1,2,0,2,2,1,3,-1,12,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,1,3,1,0,1,3,0,-1,1,0,2,1,1,1,2,2,0,0,1,0,0,0,2,1,1,2,2,0,0,2
240,0,0,1,3,0,1,5,4,-1,-1,0,0,0,0,0,0,0,0,0,0,1,4,5,3,7,0,1,0,2,4,5,5,6,1,-1,1,2,1,0,0,2,0,1,0,1,2,2,1,1,0,0,2,2,0,0,1,1
241,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,-1,2,0,1,0,2,2,0,0,0,2,1,2,1,2,1,2,1,1,1,2,0,1
242,0,1,0,3,0,1,5,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,1,2,4,5,5,6,2,1,2,1,1,0,0,1,2,1,1,0,0,1,1,2,2,1,1,0,2,1,1,2
243,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,7,1,2,1,2,0,1,2,1,0,2,0,2,2,1,1,2,0,0,2,0,0,1,2,2
244,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,1,0,0,0,1,2,1,1,0,2,0,0,1,1,1,2,2,0,0,1,0
245,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,7,1,2,0,1,0,2,2,0,0,1,2,2,1,2,1,2,0,1,0,2,1,1,1,1
246,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,2,2,1,1,1,2,2,1,1,0,2,0,2,1,2,2,2,2,1,1,1,0
247,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,0,0,0,2,0,2,0,2,2,0,2,0,0,2,1,2,0,0,2,0,2
248,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,1,1,0,2,2,1,2,2,1,1,0,2,1,1,0,1,1,1,0,2,0,2
249,0,1,0,2,3,4,4,6,28,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,1,3,1,0,1,3,2,1,2,1,0,2,2,0,0,0,0,0,1,0,1,2,0,1,2,1,1,2,0,0
250,0,1,0,2,3,0,0,2,27,1,0,0,0,0,0,0,0,0,1,2,3,2,2,0,2,0,0,1,3,1,0,1,3,2,1,1,2,1,2,1,1,1,2,0,0,2,0,0,2,0,1,0,1,2,0,1,0
251,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,2,2,0,2,2,1,0,1,2,1,1,2,0,2,1,1,0,1,0,1,0,0
252,0,1,0,2,3,4,4,6,31,13,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,0,0,1,3,1,0,1,3,2,-1,1,2,1,1,1,1,1,1,2,1,2,0,0,0,0,1,0,2,2,0,0,0
253,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,2,2,1,1,0,1,2,1,0,2,2,0,1,2,2,2,1,2,1,2,1
254,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,2,3,3,0,2,1,2,2,2,1,0,0,1,0,2,0,2,2,1,1,0,2,0,1,1,2,1,0,0
255,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,2,3,3,0,2,1,2,1,2,0,2,0,1,2,1,0,1,0,1,2,1,0,2,1,0,0,2,2,0
256,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,0,1,2,1,0,0,2,0,2,1,2,1,2,2,0,2,2,0,2,0,1,2
257,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,-1,2,1,0,0,1,1,1,0,0,2,1,2,1,1,2,0,1,1,2,0,2,2
258,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,-1,1,2,2,2,0,0,1,0,0,2,1,2,2,1,0,2,0,1,1,0,1,0
259,0,0,1,1,4,3,2,4,-1,14,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,1,0,2,3,5,5,7,1,-1,1,0,2,2,0,2,2,2,2,2,0,2,0,1,2,2,0,0,1,1,0,1
260,0,1,0,2,3,0,1,3,21,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,0,1,3,1,0,1,3,2,1,2,2,0,1,0,2,2,1,0,1,2,2,1,1,2,0,0,1,1,1,0,2
261,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,3,1,0,0,0,2,2,0,0,2,1,1,0,1,2,2,1,2,2,2,1,2,0,0,1,2
262,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,7,1,2,2,0,2,1,2,2,2,2,2,2,1,2,2,1,1,0,2,1,0,0,0,0
263,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,4,2,5,0,0,0,2,0,2,1,1,1,1,0,0,2,2,2,2,0,1,0,0,1,0,1,1
264,0,1,0,2,3,4,4,6,-1,-1,-1,0,0,0,0,0,0,0,1,2,3,2,1,1,6,0,0,1,3,1,0,1,3,2,-1,1,2,0,0,1,2,1,0,0,1,0,1,0,2,2,0,2,1,2,2,2,1
265,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,1,0,1,0,0,2,0,2,2,1,0,0,0,0,0,0,0,2,0,2,2,0
266,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,2,2,1,2,1,1,1,2,2,0,1,2,0,0,0,1,1,0,2,0,1
267,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,1,2,0,0,2,0,2,0,0,2,2,0,2,1,2,1,0,1,2,1,0,1
268,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,7,1,2,1,2,1,0,2,0,2,0,2,2,1,0,2,1,0,2,1,2,1,2,1,1
269,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,-1,2,1,2,0,1,1,0,0,1,0,1,0,0,2,0,1,0,1,1,0,2,1
270,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,0,0,0,0,1,1,0,1,2,0,2,2,2,1,2,0,0,2,0,1,0,0
271,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,3,1,0,0,1,0,2,1,1,1,1,2,1,2,2,1,0,2,2,0,2,2,2,2,1,2
272,0,1,0,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,1,3,1,0,1,3,2,1,0,1,0,2,0,1,2,1,0,0,2,2,1,1,2,2,2,2,0,0,1,1
273,0,1,0,3,0,0,0,2,-1,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,1,3,1,0,1,3,2,1,2,2,0,0,0,1,0,2,2,0,0,0,2,2,1,0,1,1,0,1,2,1
274,0,1,2,0,2,2,1,7,29,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2,0,0,1,2,4,5,5,6,0,-1,2,0,2,0,0,0,1,2,0,1,2,2,2,1,2,1,2,0,1,2,0,1
275,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,2,1,2,1,0,1,1,0,1,1,2,1,1,2,0,1,2,2,1,2,1,2
276,0,1,0,2,3,4,4,6,-1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,6,0,0,1,3,1,0,1,3,2,1,1,1,2,1,2,1,0,0,2,1,1,1,1,2,2,2,0,0,0,2,1,0
277,0,0,1,3,4,3,2,1,25,10,0,0,0,0,0,0,0,0,0,0,2,4,5,5,3,0,1,0,2,3,3,0,2,1,-1,2,2,0,2,1,0,0,2,2,2,1,0,1,0,2,1,0,1,0,1,2,0
278,0,0,1,1,1,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,2,3,3,0,7,1,2,1,1,0,1,0,0,1,0,2,0,0,1,1,2,2,0,0,0,1,1,0,0
279,0,1,2,0,2,2,1,7,-1,7,0,0,0,0,0,0,0,0,1,1,0,1,0,4,2,0,0,2,1,4,5,5,6,0,1,1,0,2,0,0,2,1,0,2,2,1,0,2,1,1,0,1,1,2,2,1,1
280,0,1,0,3,0,0,1,7,23,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,1,2,4,5,5,6,2,1,1,0,2,0,0,1,0,1,2,0,2,0,2,0,1,1,2,1,1,2,2,1
281,0,1,0,3,0,0,1,7,23,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,1,2,4,5,5,6,2,1,0,1,2,2,1,0,2,0,2,0,1,0,1,0,2,1,1,0,2,0,2,0
282,0,0,1,1,4,3,2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,2,3,3,0,2,1,-1,2,0,1,0,2,2,1,2,1,2,0,0,0,0,2,1,1,2,1,2,1,0
283,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,-1,0,0,2,2,1,1,1,2,2,1,2,1,0,0,1,2,2,0,1,1,1,2
284,0,1,0,3,0,0,1,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,1,2,4,5,5,6,2,1,0,0,1,2,2,1,0,0,2,2,0,1,0,2,1,1,0,1,1,0,1,2
285,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,2,1,1,2,1,1,0,2,0,1,0,1,0,0,0,2,1,0,1,2,1
286,0,1,0,3,0,0,1,7,10,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,2,0,0,1,2,4,5,5,6,2,1,1,0,2,2,2,2,1,2,0,0,0,2,1,0,2,1,0,2,0,1,0,2
287,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,-1,0,2,0,1,1,0,0,0,1,2,1,2,1,0,2,1,2,2,1,2,2,1
288,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,2,3,3,0,2,1,2,2,0,1,2,1,0,0,2,2,2,0,2,0,1,1,0,2,1,0,2,1,0
289,0,1,0,3,0,0,1,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,0,1,2,4,5,5,6,2,1,2,0,1,1,1,0,1,1,2,1,0,0,2,0,0,2,0,2,2,1,2,1
290,0,1,0,3,0,0,1,7,23,1,0,0,0,0,0,0,0,0,1,1,1,3,4,4,2,0,0,1,2,4,5,5,6,2,1,2,0,1,0,0,2,0,1,2,1,0,2,2,2,0,2,2,0,1,2,0,0
291,0,0,1,1,4,3,2,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,2,3,3,0,7,1,-1,2,0,2,1,2,1,1,0,2,1,1,0,2,2,2,0,1,2,2,2,1,1
292,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,2,1,1,2,1,2,1,1,1
293,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,1,2,2,1,2,1,0,0,1,0,1,0,2,2,0,1,1,0,2,1,2
294,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,-1,0,0,0,1,1,1,0,1,2,0,2,1,0,2,1,1,0,0,0,1,1,2
295,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,1,2,2,0,0,2,2,0,1,0,1,1,1,2,0,2,2,0,2,0,0,0
296,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,0,2,1,0,1,1,0,1,1,2,1,0,2,1,2,1,0,1,0,0,1,1
297,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,3,1,0,0,2,2,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,2,1,0,0
298,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,2,0,1,1,1,2,1,2,0,1,0,1,1,2,0,0,0,0,0,2,0,2,1
299,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,2,3,3,0,2,1,2,0,2,2,2,1,0,0,2,1,2,2,1,1,1,0,2,0,1,2,1,0,1
300,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,3,0,1,0,2,3,3,0,2,1,-1,1,1,0,1,0,2,0,0,1,0,2,2,2,2,2,1,0,2,2,2,2,1
301,0,1,0,3,0,0,0,2,22,1,0,0,0,0,0,0,0,0,1,2,1,3,4,0,2,0,0,1,3,1,0,1,3,2,1,2,1,1,2,2,1,2,1,0,2,2,0,1,2,1,2,2,0,0,0,0,0
302,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,2,3,3,0,7,1,2,2,2,1,1,0,1,2,2,0,2,0,2,0,1,2,0,0,1,1,1,0,1
303,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,1,1,2,1,2,0,0,1,0,2,1,2,2,1,0,1,2,0,1,1,1,2
304,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,7,1,2,2,1,2,2,1,0,1,2,0,0,0,0,0,2,0,1,0,0,2,1,2,0
305,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,-1,2,1,1,2,0,2,0,0,1,0,0,1,1,0,1,1,0,0,1,2,0,1
306,0,1,0,3,0,1,5,7,7,1,0,0,0,0,0,0,0,0,1,2,1,3,4,4,6,0,1,1,2,4,5,5,6,2,1,2,2,0,1,2,0,2,2,2,0,1,1,0,2,0,0,1,2,0,1,0,1
307,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,-1,2,0,0,1,0,1,2,2,0,2,0,1,1,2,2,2,2,1,0,1,0,1
308,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,2,5,0,0,2,1,1,1,1,1,0,1,2,2,1,1,0,1,2,0,2,2,1,0,1,2
309,0,0,1,1,4,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,1,0,1,0,2,3,3,0,7,1,2,0,2,0,1,2,2,0,1,1,1,2,2,0,1,0,0,1,1,1,0,1,2
310,0,1,0,2,3,4,4,6,-1,-1,0,0,0,0,0,0,0,0,1,2,3,2,2,1,6,0,0,1,3,1,0,1,3,2,-1,1,0,2,1,1,2,0,0,2,1,0,2,1,0,2,0,0,1,2,1,2,0
311,0,1,0,2,3,0,1,3,12,1,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,0,0,1,3,1,0,1,3,2,1,1,1,2,0,1,0,2,0,1,1,1,0,1,2,1,2,1,0,0,0,2,1
312,0,0,1,1,1,5,3,5,11,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,-1,2,2,0,0,2,2,2,0,1,0,2,0,1,1,0,2,1,1,2,0,1,2
313,0,0,1,3,4,3,0,2,-1,-1,0,0,0,0,0,0,0,0,0,0,1,4,5,0,3,0,1,0,2,3,3,0,2,2,-1,0,1,0,2,2,2,1,0,1,2,2,0,2,1,1,1,2,2,2,0,2,1
314,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,2,3,3,0,7,1,2,0,0,0,2,0,0,2,0,1,1,1,0,1,2,1,1,2,2,1,2,1,2
315,0,0,1,1,4,3,2,1,15,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,2,3,3,0,2,1,-1,1,1,1,1,1,0,1,2,0,0,2,0,1,0,1,1,0,1,1,1,2,2
316,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,-1,1,1,2,2,2,2,1,1,1,1,0,0,2,1,1,0,0,2,1,0,2,2
317,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,5,1,0,1,0,2,3,3,0,7,1,-1,1,1,2,1,0,0,0,1,0,2,0,2,0,2,1,0,2,1,1,1,2,0
318,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,4,4,3,1,0,0,1,1,0,1,1,0,1,1,2,0,2,0,1,2,2,1,0,1,0,0,0,1
319,0,0,1,3,4,1,5,4,-1,14,0,0,0,0,0,0,0,0,0,0,1,4,5,3,3,0,1,0,2,3,5,5,6,1,1,0,0,1,0,0,2,2,1,1,0,1,0,1,2,2,2,0,0,0,1,0,2
320,0,0,1,1,4,3,2,1,-1,2,0,0,0,0,0,0,0,0,0,0,2,4,3,5,3,0,1,0,2,3,3,0,2,1,-1,1,0,1,2,2,0,2,0,0,0,2,1,0,2,0,0,2,0,2,0,1,1
321,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,6,4,0,0,2,2,0,0,1,0,2,1,0,2,1,0,0,0,0,2,1,2,0,1,1,0
322,0,1,2,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,5,0,0,2,1,2,2,3,1,0,0,1,0,1,0,1,1,1,2,0,1,1,2,2,2,2,1,2,1,0,1,2,1
323,0,0,1,1,1,5,3,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,6,1,0,1,0,0,0,1,4,0,1,-1,0,0,0,2,1,0,2,2,2,2,2,0,0,2,2,0,1,0,1,1,0,1
